<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.03.05	1.03060	1.03310	1.02599	1.02878	36144	0	12
2010.03.08	1.02756	1.02926	1.02501	1.02797	30649	0	12
2010.03.09	1.02779	1.03190	1.02350	1.02644	31794	0	10
2010.03.10	1.02637	1.02916	1.02159	1.02513	27527	0	12
2010.03.11	1.02501	1.03203	1.02276	1.02411	29471	0	12
2010.03.12	1.02407	1.02467	1.01542	1.01915	32323	0	12
2010.03.15	1.01715	1.02311	1.01639	1.01917	34581	0	12
2010.03.16	1.01918	1.02019	1.01326	1.01387	34385	0	12
2010.03.17	1.01390	1.01422	1.00699	1.01055	29743	0	10
2010.03.18	1.01054	1.01503	1.00888	1.01370	30449	0	12
2010.03.19	1.01364	1.01875	1.00608	1.01714	30069	0	12
2010.03.22	1.01631	1.02423	1.01473	1.01784	28227	0	12
2010.03.23	1.01794	1.02278	1.01507	1.01615	29175	0	12
2010.03.24	1.01611	1.02806	1.01567	1.02454	33362	0	12
2010.03.25	1.02453	1.02482	1.01693	1.02456	31025	0	18
2010.03.26	1.02449	1.03020	1.02047	1.02646	34617	0	12
2010.03.29	1.02540	1.02715	1.01754	1.02115	28587	0	16
2010.03.30	1.02094	1.02216	1.01568	1.01961	27908	0	10
2010.03.31	1.01973	1.01978	1.01287	1.01572	35587	0	10
2010.04.01	1.01543	1.01612	1.00660	1.00860	29032	0	12
2010.04.02	1.00857	1.01284	1.00806	1.01095	14788	0	18
2010.04.05	1.00840	1.00891	1.00100	1.00161	20239	0	10
2010.04.06	1.00164	1.00465	0.99871	1.00139	27741	0	12
2010.04.07	1.00125	1.00613	0.99766	1.00513	29357	0	15
2010.04.08	1.00503	1.01038	1.00174	1.00218	28506	0	12
2010.04.09	1.00218	1.00815	0.99906	1.00255	27377	0	12
2010.04.12	1.00451	1.00870	1.00104	1.00281	28476	0	12
2010.04.13	1.00313	1.00644	1.00040	1.00176	26065	0	12
2010.04.14	1.00177	1.00181	0.99524	0.99867	30095	0	12
2010.04.15	0.99867	1.00350	0.99629	1.00190	27637	0	16
2010.04.16	1.00189	1.01615	1.00025	1.01273	35701	0	18
2010.04.19	1.01515	1.02146	1.01355	1.01462	32575	0	13
2010.04.20	1.01470	1.01624	0.99702	0.99836	33334	0	12
2010.04.21	0.99827	1.00125	0.99299	0.99894	33769	0	13
2010.04.22	0.99895	1.00384	0.99598	1.00068	34451	0	13
2010.04.23	1.00060	1.00638	0.99676	0.99888	32713	0	12
2010.04.26	0.99965	1.00222	0.99703	1.00058	28770	0	11
2010.04.27	1.00058	1.01799	0.99994	1.01632	36766	0	13
2010.04.28	1.01630	1.01962	1.00733	1.00956	41914	0	12
2010.04.29	1.00947	1.01122	1.00129	1.00581	34005	0	11
2010.04.30	1.00570	1.01781	1.00151	1.01775	34422	0	12
2010.05.03	1.01613	1.01852	1.01000	1.01030	25811	0	12
2010.05.04	1.01033	1.02559	1.01029	1.02489	35145	0	11
2010.05.05	1.02491	1.03530	1.02313	1.03072	40842	0	12
2010.05.06	1.03057	1.07347	1.02807	1.05231	59032	0	15
2010.05.07	1.05234	1.05694	1.03376	1.04381	66780	0	22
2010.05.10	1.03161	1.03918	1.02090	1.02376	47813	0	16
2010.05.11	1.02370	1.02870	1.01484	1.02014	45250	0	12
2010.05.12	1.02115	1.02455	1.01528	1.01898	40436	0	15
2010.05.13	1.01901	1.02253	1.01095	1.02169	37850	0	12
2010.05.14	1.02166	1.03765	1.02107	1.03549	42557	0	12
2010.05.17	1.03507	1.04375	1.03070	1.03184	94306	0	21
2010.05.18	1.03200	1.04109	1.02455	1.04080	45742	0	19
2010.05.19	1.04047	1.05350	1.03849	1.04230	31981	0	21
2010.05.20	1.04200	1.07179	1.04200	1.07168	36275	0	26
2010.05.21	1.07165	1.07481	1.05506	1.05932	52832	0	25
2010.05.24	1.06223	1.06595	1.05328	1.06293	47274	0	22
2010.05.25	1.06290	1.08516	1.06247	1.06607	49173	0	21
2010.05.26	1.06624	1.07436	1.05798	1.06991	41923	0	19
2010.05.27	1.06990	1.07051	1.04799	1.04962	46022	0	23
2010.05.28	1.04945	1.05592	1.04435	1.05448	45061	0	15
2010.05.31	1.05184	1.05508	1.04129	1.04313	28218	0	10
2010.06.01	1.04340	1.05613	1.04194	1.05437	55311	0	18
2010.06.02	1.05436	1.05713	1.03707	1.03851	51005	0	15
2010.06.03	1.03851	1.04623	1.03328	1.04067	44259	480000000	15
2010.06.04	1.04087	1.06264	1.03646	1.06264	47438	0	14
2010.06.07	1.06060	1.06781	1.05146	1.06084	50453	0	19
2010.06.08	1.06081	1.06113	1.04690	1.04776	53834	0	16
2010.06.09	1.04777	1.05151	1.03639	1.04440	42384	0	17
2010.06.10	1.04440	1.04512	1.02865	1.03097	48171	0	20
2010.06.11	1.03085	1.03878	1.02970	1.03203	61003	0	22
2010.06.14	1.03421	1.03491	1.02235	1.03306	41752	0	13
2010.06.15	1.03302	1.03591	1.02409	1.02500	66426	0	6
2010.06.16	1.02501	1.03215	1.02237	1.02543	35011	0	13
2010.06.17	1.02538	1.03370	1.02234	1.02738	35759	0	15
2010.06.18	1.02746	1.03114	1.02062	1.02170	29610	0	11
2010.06.21	1.01959	1.02593	1.01380	1.02364	35785	0	17
2010.06.22	1.02360	1.02960	1.01806	1.02853	31335	0	14
2010.06.23	1.02865	1.04583	1.02712	1.03908	27196	0	17
2010.06.24	1.03904	1.04684	1.03739	1.04317	38761	0	20
2010.06.25	1.04313	1.04408	1.03401	1.03518	31126	0	17
2010.06.28	1.03523	1.03708	1.03196	1.03537	30685	0	11
2010.06.29	1.03534	1.05751	1.03411	1.05447	35870	0	18
2010.06.30	1.05446	1.06470	1.04655	1.06295	43322	0	16
2010.07.01	1.06279	1.06730	1.05769	1.05797	45327	0	19
2010.07.02	1.05808	1.06672	1.05552	1.06223	39279	0	16
2010.07.05	1.06259	1.06751	1.05756	1.06343	18255	0	10
2010.07.06	1.06344	1.06756	1.04837	1.05423	32801	0	15
2010.07.07	1.05418	1.06047	1.04624	1.04773	33086	0	15
2010.07.08	1.04776	1.04830	1.03788	1.04352	32085	0	12
2010.07.09	1.04341	1.04540	1.02950	1.03361	26112	0	10
2010.07.12	1.03223	1.03850	1.02995	1.03649	26569	0	11
2010.07.13	1.03648	1.03854	1.02755	1.03087	72665	0	7
2010.07.14	1.03089	1.03697	1.02852	1.03192	27990	0	16
2010.07.15	1.03194	1.04414	1.02826	1.03843	34257	0	15
2010.07.16	1.03816	1.05809	1.03779	1.05806	31973	0	10
2010.07.19	1.05718	1.05793	1.04983	1.05457	30515	0	14
2010.07.20	1.05459	1.05852	1.04218	1.04269	33618	0	19
2010.07.21	1.04272	1.05007	1.03506	1.04901	33577	0	15
2010.07.22	1.04899	1.05024	1.03545	1.03762	32118	0	15
2010.07.23	1.03770	1.04311	1.03454	1.03572	31773	0	13
2010.07.26	1.03779	1.03838	1.03023	1.03199	28230	0	14
2010.07.27	1.03203	1.03943	1.02550	1.03490	28464	0	15
2010.07.28	1.03526	1.03896	1.02982	1.03836	30104	0	10
2010.07.29	1.03826	1.03900	1.03023	1.03551	29195	0	17
2010.07.30	1.03550	1.03743	1.02633	1.02945	31573	0	15
2010.08.02	1.02853	1.02942	1.02034	1.02354	24463	0	12
2010.08.03	1.02359	1.02723	1.02187	1.02385	25812	0	16
2010.08.04	1.02399	1.02698	1.01624	1.01803	25971	0	15
2010.08.05	1.01804	1.01864	1.01067	1.01708	26355	0	14
2010.08.06	1.01703	1.03048	1.01461	1.02718	27833	0	13
2010.08.09	1.02696	1.02985	1.02557	1.02744	23606	0	10
2010.08.10	1.02735	1.03876	1.02702	1.03031	31636	0	12
2010.08.11	1.03032	1.04792	1.03022	1.04671	35147	0	15
2010.08.12	1.04772	1.04934	1.04190	1.04233	30859	0	15
2010.08.13	1.04268	1.04376	1.03487	1.04170	29220	0	13
2010.08.16	1.04139	1.04641	1.03705	1.04294	28891	0	14
2010.08.17	1.04289	1.04366	1.03079	1.03281	31121	0	13
2010.08.18	1.03276	1.03400	1.02698	1.02858	29440	0	13
2010.08.19	1.02866	1.04132	1.02469	1.03974	33536	0	18
2010.08.20	1.03954	1.05132	1.03817	1.04729	28994	0	12
2010.08.23	1.04927	1.05286	1.04444	1.05160	28729	0	11
2010.08.24	1.05166	1.06614	1.05166	1.06086	37883	0	11
2010.08.25	1.06085	1.06661	1.05737	1.05929	35480	0	10
2010.08.26	1.05933	1.06012	1.05208	1.05718	33319	0	10
2010.08.27	1.05732	1.06467	1.05049	1.05065	32805	0	14
2010.08.30	1.04970	1.06032	1.04708	1.05962	29065	0	13
2010.08.31	1.05973	1.06716	1.05735	1.06435	38174	0	15
2010.09.01	1.06444	1.06511	1.04837	1.05064	28893	0	10
2010.09.02	1.05057	1.05544	1.04712	1.05286	25246	0	10
2010.09.03	1.05290	1.05677	1.03801	1.03863	23139	0	10
2010.09.06	1.03918	1.04025	1.03390	1.03511	15124	0	11
2010.09.07	1.03521	1.04827	1.03484	1.04745	23794	0	10
2010.09.08	1.04745	1.05080	1.03451	1.03674	31508	0	14
2010.09.09	1.03677	1.03932	1.03007	1.03379	28964	0	11
2010.09.10	1.03378	1.03730	1.02860	1.03683	28193	0	13
2010.09.13	1.03400	1.03445	1.02648	1.02791	27392	0	12
2010.09.14	1.02796	1.03038	1.02154	1.02797	33962	0	15
2010.09.15	1.02797	1.03190	1.02508	1.02564	33897	0	11
2010.09.16	1.02550	1.02893	1.02381	1.02620	30177	0	14
